# Image list with two lines of data per image: 
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME 
#   POINTS2D[] as (X, Y, POINT3D_ID) 
187 -0.942824075594 0.196137634308 0.258950817937 -0.074547182931 -0.048781550747 -1.226357540746 -0.571495780324 1 frame_00187.png

188 -0.940334152804 0.194148486202 0.270229391118 -0.071092807290 -0.014430287640 -1.220048223622 -0.593965698655 1 frame_00188.png

189 -0.937795091917 0.191563414183 0.281643859972 -0.067235024186 0.020228584381 -1.212070703893 -0.617046722456 1 frame_00189.png

190 -0.935203409559 0.188350189972 0.293175596951 -0.062983092024 0.055582261711 -1.203003306032 -0.640348013742 1 frame_00190.png

191 -0.932554672303 0.184475611101 0.304805268402 -0.058345831289 0.091678851974 -1.192755492580 -0.663846045158 1 frame_00191.png

192 -0.929843785269 0.179905044060 0.316512987339 -0.053332055663 0.128250517567 -1.180210628934 -0.687691362926 1 frame_00192.png

193 -0.927064456998 0.174602808816 0.328277580154 -0.047950275364 0.165339116167 -1.165180845758 -0.711846373848 1 frame_00193.png

194 -0.924209483754 0.168531798366 0.340076850831 -0.042208932923 0.203326976671 -1.148625260050 -0.736071114763 1 frame_00194.png

195 -0.921270341907 0.161653398389 0.351887361177 -0.036116603658 0.242250648014 -1.130410140146 -0.760311645245 1 frame_00195.png

196 -0.918236940856 0.153927873792 0.363684072616 -0.029681761326 0.280983336376 -1.106998102743 -0.784333363048 1 frame_00196.png

197 -0.915097718206 0.145313600839 0.375439804055 -0.022913307767 0.320621120370 -1.081347296874 -0.808137725396 1 frame_00197.png

198 -0.911839324706 0.135767615848 0.387125244487 -0.015820416808 0.361275019980 -1.053574393202 -0.831630778373 1 frame_00198.png

199 -0.908446207638 0.125245282963 0.398708480813 -0.008412999122 0.400075988852 -1.018433251149 -0.853436432890 1 frame_00199.png

200 -0.904915921128 0.113652774621 0.410133783894 -0.000738017701 0.439379056219 -0.979869021948 -0.874402243946 1 frame_00200.png

201 -0.901238577978 0.100939356039 0.421342091929 0.007150147241 0.477124366615 -0.936582285034 -0.893469789958 1 frame_00201.png

